subjid	scanner	order	block	runtrial	onsettime	ImageLeft	ImageRight	TypeLeft	TypeRight	IsLefthigh	Response	PairType	Outcome	RT	bidIndexLeft	bidIndexRight
BM2_157	0	2	1	52	264	Hersheymilk_several.bmp	Granolabar.bmp	38	16	0	i	4	0	811.55	38.00	16.00	
BM2_157	0	2	1	53	271	Hersheymilk_several.bmp	PopTartsStrawberry.bmp	38	19	0	i	4	0	610.35	38.00	19.00	
BM2_157	0	2	1	54	275	Cupcakes.bmp	AnimalCrackers.bmp	47	46	1	i	2	1	855.69	47.00	46.00	
BM2_157	0	2	1	55	279	SourSkittles.bmp	Cupcakes.bmp	50	47	0	i	2	0	964.00	50.00	47.00	
BM2_157	0	2	1	56	283	Laffytaffyred_one.bmp	AnimalCrackers.bmp	51	46	1	i	2	1	626.99	51.00	46.00	
BM2_157	0	2	1	57	286	Snickers.bmp	FigNewton_small.bmp	21	39	1	u	3	0	802.74	21.00	39.00	
BM2_157	0	2	1	58	289	Doritosranch.bmp	Jollyrancherred.bmp	18	40	1	u	3	0	545.27	18.00	40.00	
BM2_157	0	2	1	59	293	PopTartsStrawberry.bmp	SnoBall.bmp	19	45	1	u	4	0	564.90	19.00	45.00	
BM2_157	0	2	1	60	296	PringlesRed.bmp	PayDay.bmp	22	44	1	u	3	0	562.40	22.00	44.00	
BM2_157	0	2	1	61	299	Snickers.bmp	Nutterbutter.bmp	21	43	1	i	3	1	610.51	21.00	43.00	
BM2_157	0	2	1	62	306	SourSkittles.bmp	HoHo.bmp	50	52	0	i	2	0	791.61	50.00	52.00	
BM2_157	0	2	1	63	311	TeddyGrahamschocolate.bmp	Ghiradelli_milk_Almonds.bmp	12	13	0	i	1	0	570.90	12.00	13.00	
BM2_157	0	2	1	64	317	Jollyrancherred.bmp	3Musketeers.bmp	40	17	0	i	3	0	690.92	40.00	17.00	
BM2_157	0	2	2	65	323	Whatchamacallit.bmp	Cupcakes.bmp	53	47	0	u	2	1	1055.75	53.00	47.00	
BM2_157	0	2	2	66	327	Ghiradelli_milk.bmp	Slimjim.bmp	14	8	1	u	1	0	527.00	14.00	8.00	
BM2_157	0	2	2	67	330	3Musketeers.bmp	Nutterbutter.bmp	17	43	1	u	3	0	958.60	17.00	43.00	
BM2_157	0	2	2	68	333	PayDay.bmp	3Musketeers.bmp	44	17	0	i	3	0	708.91	44.00	17.00	
BM2_157	0	2	2	69	336	Hersheykisses.bmp	MilkyWay.bmp	42	20	0	i	4	0	545.66	42.00	20.00	
BM2_157	0	2	2	70	344	Nutterbutter.bmp	Doritosranch.bmp	43	18	0	i	3	0	583.14	43.00	18.00	
BM2_157	0	2	2	71	347	FrootLoops.bmp	Cupcakes.bmp	49	47	0	u	2	1	734.20	49.00	47.00	
BM2_157	0	2	2	72	355	Laffytaffyred_one.bmp	SourSkittles.bmp	51	50	1	i	2	1	630.54	51.00	50.00	
BM2_157	0	2	2	73	358	FrootLoops.bmp	Laffytaffyred_one.bmp	49	51	0	u	2	1	782.28	49.00	51.00	
BM2_157	0	2	2	74	367	Ghiradelli_milk_Almonds.bmp	Slimjim.bmp	13	8	1	u	1	0	521.58	13.00	8.00	
BM2_157	0	2	2	75	370	FrootLoops.bmp	Dots_one.bmp	49	48	0	i	2	0	655.03	49.00	48.00	
BM2_157	0	2	2	76	378	Slimjim.bmp	Laysclassic.bmp	8	10	0	i	1	0	774.47	8.00	10.00	
BM2_157	0	2	2	77	383	Ghiradelli_milk_Almonds.bmp	Fritos.bmp	13	15	1	i	1	1	817.06	13.00	15.00	
BM2_157	0	2	2	78	397	MilkyWay.bmp	Oreos.bmp	20	41	1	i	4	1	866.64	20.00	41.00	
BM2_157	0	2	2	79	400	Ghiradelli_milk.bmp	TeddyGrahamschocolate.bmp	14	12	1	u	1	0	560.09	14.00	12.00	
BM2_157	0	2	2	80	404	Whatchamacallit.bmp	Dots_one.bmp	53	48	0	u	2	1	647.19	53.00	48.00	
BM2_157	0	2	2	81	408	AnimalCrackers.bmp	Dots_one.bmp	46	48	0	u	2	1	694.45	46.00	48.00	
BM2_157	0	2	2	82	412	HoHo.bmp	Whatchamacallit.bmp	52	53	1	i	2	1	899.14	52.00	53.00	
BM2_157	0	2	2	83	416	Snickers.bmp	Jollyrancherred.bmp	21	40	1	u	3	0	639.50	21.00	40.00	
BM2_157	0	2	2	84	422	Hersheykisses.bmp	PopTartsStrawberry.bmp	42	19	0	i	4	0	574.85	42.00	19.00	
BM2_157	0	2	2	85	426	TeddyGrahamschocolate.bmp	Cheezits.bmp	12	9	0	i	1	0	452.72	12.00	9.00	
BM2_157	0	2	2	86	435	MrGoodbar.bmp	SnoBall.bmp	23	45	1	u	4	0	654.54	23.00	45.00	
BM2_157	0	2	2	87	443	Fritos.bmp	Cheezits.bmp	15	9	0	u	1	1	683.06	15.00	9.00	
BM2_157	0	2	2	88	447	FrootLoops.bmp	HoHo.bmp	49	52	0	i	2	0	847.43	49.00	52.00	
BM2_157	0	2	2	89	450	Hersheymilk_several.bmp	MrGoodbar.bmp	38	23	0	i	4	0	732.19	38.00	23.00	
BM2_157	0	2	2	90	454	Cheezits.bmp	Slimjim.bmp	9	8	1	u	1	0	814.45	9.00	8.00	
BM2_157	0	2	2	91	457	KitKat_small.bmp	Laysclassic.bmp	11	10	0	i	1	0	580.64	11.00	10.00	
BM2_157	0	2	2	92	461	MilkyWay.bmp	SnoBall.bmp	20	45	1	u	4	0	881.01	20.00	45.00	
BM2_157	0	2	2	93	464	FigNewton_small.bmp	PringlesRed.bmp	39	22	0	i	3	0	645.77	39.00	22.00	
BM2_157	0	2	2	94	470	FigNewton_small.bmp	3Musketeers.bmp	39	17	0	u	3	1	686.30	39.00	17.00	
BM2_157	0	2	2	95	473	FigNewton_small.bmp	Doritosranch.bmp	39	18	0	u	3	1	812.06	39.00	18.00	
BM2_157	0	2	2	96	477	Ghiradelli_milk_Almonds.bmp	KitKat_small.bmp	13	11	1	u	1	0	720.37	13.00	11.00	
BM2_157	0	2	2	97	482	PayDay.bmp	Snickers.bmp	44	21	0	i	3	0	790.36	44.00	21.00	
BM2_157	0	2	2	98	485	Oreos.bmp	PopTartsStrawberry.bmp	41	19	0	i	4	0	846.56	41.00	19.00	
BM2_157	0	2	2	99	488	MrGoodbar.bmp	Oreos.bmp	23	41	1	x	4	999	999000.00	23.00	41.00	
BM2_157	0	2	2	100	491	Dots_one.bmp	SourSkittles.bmp	48	50	1	i	2	1	753.32	48.00	50.00	
BM2_157	0	2	2	101	494	Hersheykisses.bmp	Granolabar.bmp	42	16	0	i	4	0	710.71	42.00	16.00	
BM2_157	0	2	2	102	498	PringlesRed.bmp	Jollyrancherred.bmp	22	40	1	u	3	0	582.70	22.00	40.00	
BM2_157	0	2	2	103	503	HoHo.bmp	AnimalCrackers.bmp	52	46	1	i	2	1	829.01	52.00	46.00	
BM2_157	0	2	2	104	507	Whatchamacallit.bmp	Laffytaffyred_one.bmp	53	51	0	u	2	1	697.36	53.00	51.00	
BM2_157	0	2	2	105	511	Oreos.bmp	Granolabar.bmp	41	16	0	u	4	1	701.11	41.00	16.00	
BM2_157	0	2	2	106	515	MrGoodbar.bmp	Hersheykisses.bmp	23	42	1	u	4	0	598.73	23.00	42.00	
BM2_157	0	2	2	107	521	Cupcakes.bmp	AnimalCrackers.bmp	47	46	1	i	2	1	778.32	47.00	46.00	
BM2_157	0	2	2	108	527	Laysclassic.bmp	Fritos.bmp	10	15	1	i	1	1	556.53	10.00	15.00	
BM2_157	0	2	2	109	532	MilkyWay.bmp	Hersheymilk_several.bmp	20	38	1	u	4	0	622.23	20.00	38.00	
BM2_157	0	2	2	110	539	Ghiradelli_milk.bmp	Fritos.bmp	14	15	1	i	1	1	696.26	14.00	15.00	
BM2_157	0	2	2	111	543	Cupcakes.bmp	SourSkittles.bmp	47	50	1	u	2	0	695.20	47.00	50.00	
BM2_157	0	2	2	112	553	PayDay.bmp	Doritosranch.bmp	44	18	0	i	3	0	649.11	44.00	18.00	
BM2_157	0	2	2	113	563	SnoBall.bmp	Granolabar.bmp	45	16	0	i	4	0	686.76	45.00	16.00	
BM2_157	0	2	2	114	567	Laysclassic.bmp	TeddyGrahamschocolate.bmp	10	12	1	u	1	0	562.74	10.00	12.00	
BM2_157	0	2	2	115	574	Hersheymilk_several.bmp	Granolabar.bmp	38	16	0	i	4	0	574.80	38.00	16.00	
BM2_157	0	2	2	116	578	PopTartsStrawberry.bmp	Hersheymilk_several.bmp	19	38	1	u	4	0	766.97	19.00	38.00	
BM2_157	0	2	2	117	582	Laffytaffyred_one.bmp	AnimalCrackers.bmp	51	46	1	i	2	1	627.24	51.00	46.00	
BM2_157	0	2	2	118	586	KitKat_small.bmp	Ghiradelli_milk.bmp	11	14	0	i	1	0	503.61	11.00	14.00	
BM2_157	0	2	2	119	589	Cheezits.bmp	KitKat_small.bmp	9	11	1	u	1	0	588.37	9.00	11.00	
BM2_157	0	2	2	120	592	Nutterbutter.bmp	PringlesRed.bmp	43	22	0	i	3	0	495.06	43.00	22.00	
BM2_157	0	2	2	121	596	Snickers.bmp	FigNewton_small.bmp	21	39	1	i	3	1	516.75	21.00	39.00	
BM2_157	0	2	2	122	599	Doritosranch.bmp	Jollyrancherred.bmp	18	40	1	u	3	0	649.58	18.00	40.00	
BM2_157	0	2	2	123	602	PopTartsStrawberry.bmp	SnoBall.bmp	19	45	1	i	4	1	630.90	19.00	45.00	
BM2_157	0	2	2	124	609	TeddyGrahamschocolate.bmp	Ghiradelli_milk_Almonds.bmp	12	13	0	i	1	0	670.66	12.00	13.00	
BM2_157	0	2	2	125	614	PayDay.bmp	PringlesRed.bmp	44	22	0	i	3	0	554.08	44.00	22.00	
BM2_157	0	2	2	126	620	HoHo.bmp	SourSkittles.bmp	52	50	1	u	2	0	532.28	52.00	50.00	
BM2_157	0	2	2	127	623	Nutterbutter.bmp	Snickers.bmp	43	21	0	i	3	0	806.70	43.00	21.00	
BM2_157	0	2	2	128	627	3Musketeers.bmp	Jollyrancherred.bmp	17	40	1	u	3	0	644.74	17.00	40.00	
BM2_158	0	1	1	1	0	Lollipopred.bmp	Dots_one.bmp	52	50	0	u	2	1	981.12	52.00	50.00	
BM2_158	0	1	1	2	9	PopTartsStrawberry.bmp	Dots_one.bmp	48	50	0	u	2	1	1125.14	48.00	50.00	
BM2_158	0	1	1	3	12	Skittles.bmp	Whatchamacallit.bmp	45	19	0	i	3	0	730.89	45.00	19.00	
BM2_158	0	1	1	4	17	Riprolls.bmp	Snickers.bmp	15	9	1	u	1	0	1030.24	15.00	9.00	
BM2_158	0	1	1	5	26	FlamingCheetos.bmp	Lollipopred.bmp	46	52	1	i	2	1	1084.41	46.00	52.00	
BM2_158	0	1	1	6	32	Keeblerfudgestripes.bmp	Laysclassic.bmp	16	42	1	u	3	0	846.68	16.00	42.00	
BM2_158	0	1	1	7	35	Funyuns_small.bmp	Granolabar.bmp	53	47	1	i	2	1	1307.50	53.00	47.00	
BM2_158	0	1	1	8	48	Slimjim.bmp	Chocolate_mm.bmp	13	11	0	i	1	0	726.16	13.00	11.00	
BM2_158	0	1	1	9	58	Skittles.bmp	MilkyWay.bmp	45	23	0	i	3	0	683.32	45.00	23.00	
BM2_158	0	1	1	10	63	Slimjim.bmp	Riprolls.bmp	13	15	0	i	1	0	622.58	13.00	15.00	
BM2_158	0	1	1	11	66	Keeblerfudgestripes.bmp	Butterfinger.bmp	16	38	1	u	3	0	771.42	16.00	38.00	
BM2_158	0	1	1	12	69	SourSkittles.bmp	Chocolate_mm.bmp	10	11	0	i	1	0	620.63	10.00	11.00	
BM2_158	0	1	1	13	72	Laffytaffyred_one.bmp	Granolabar.bmp	49	47	1	i	2	1	1012.94	49.00	47.00	
BM2_158	0	1	1	14	82	PayDay.bmp	ChipsAhoy_small.bmp	44	18	0	i	4	0	1010.77	44.00	18.00	
BM2_158	0	1	1	15	85	PopTartsStrawberry.bmp	FlamingCheetos.bmp	48	46	0	x	2	999	999000.00	48.00	46.00	
BM2_158	0	1	1	16	95	Laysclassic.bmp	Whatchamacallit.bmp	42	19	0	i	3	0	653.48	42.00	19.00	
BM2_158	0	1	1	17	98	Almondjoy.bmp	FlamingCheetos.bmp	51	46	0	i	2	0	1066.25	51.00	46.00	
BM2_158	0	1	1	18	101	MrGoodbar.bmp	Cheetos.bmp	22	43	1	u	4	0	725.14	22.00	43.00	
BM2_158	0	1	1	19	105	CheesyDoritos.bmp	Toberlorone.bmp	40	17	0	i	4	0	690.70	40.00	17.00	
BM2_158	0	1	1	20	109	PringlesRed.bmp	SourSkittles.bmp	12	10	1	i	1	1	751.06	12.00	10.00	
BM2_158	0	1	1	21	113	Almondjoy.bmp	Funyuns_small.bmp	51	53	0	i	2	0	834.68	51.00	53.00	
BM2_158	0	1	1	22	119	Oreos.bmp	Cheezits.bmp	21	39	1	u	4	0	1020.27	21.00	39.00	
BM2_158	0	1	1	23	123	PringlesRed.bmp	Slimjim.bmp	12	13	1	u	1	0	855.96	12.00	13.00	
BM2_158	0	1	1	24	132	Oreos.bmp	CheesyDoritos.bmp	21	40	1	u	4	0	981.04	21.00	40.00	
BM2_158	0	1	1	25	140	Almondjoy.bmp	Laffytaffyred_one.bmp	51	49	0	u	2	1	766.98	51.00	49.00	
BM2_158	0	1	1	26	144	ChipsAhoy_small.bmp	Cheetos.bmp	18	43	1	u	4	0	1082.61	18.00	43.00	
BM2_158	0	1	1	27	147	SourSkittles.bmp	Jollyranchergreen.bmp	10	8	0	i	1	0	652.55	10.00	8.00	
BM2_158	0	1	1	28	151	Snickers.bmp	PringlesRed.bmp	9	12	0	i	1	0	1115.10	9.00	12.00	
BM2_158	0	1	1	29	154	Snickers.bmp	Chocolate_mm.bmp	9	11	0	i	1	0	727.87	9.00	11.00	
BM2_158	0	1	1	30	158	Toberlorone.bmp	Cheetos.bmp	17	43	1	u	4	0	772.18	17.00	43.00	
BM2_158	0	1	1	31	161	PayDay.bmp	Toberlorone.bmp	44	17	0	i	4	0	701.13	44.00	17.00	
BM2_158	0	1	1	32	167	Granolabar.bmp	FlamingCheetos.bmp	47	46	0	u	2	1	1010.53	47.00	46.00	
BM2_158	0	1	1	33	170	Ghiradelli_milk_Almonds.bmp	Chocolate_mm.bmp	14	11	0	i	1	0	535.29	14.00	11.00	
BM2_158	0	1	1	34	174	Whatchamacallit.bmp	Butterfinger.bmp	19	38	1	u	3	0	691.59	19.00	38.00	
BM2_158	0	1	1	35	179	ChipsAhoy_small.bmp	Cheezits.bmp	18	39	1	i	4	1	1244.88	18.00	39.00	
BM2_158	0	1	1	36	182	Jollyranchergreen.bmp	Ghiradelli_milk_Almonds.bmp	8	14	1	i	1	1	994.96	8.00	14.00	
BM2_158	0	1	1	37	185	Skittles.bmp	Hersheykisses.bmp	45	20	0	i	3	0	815.79	45.00	20.00	
BM2_158	0	1	1	38	188	Snickers.bmp	Jollyranchergreen.bmp	9	8	0	i	1	0	933.17	9.00	8.00	
BM2_158	0	1	1	39	191	Dots_one.bmp	Almondjoy.bmp	50	51	1	i	2	1	765.17	50.00	51.00	
BM2_158	0	1	1	40	195	FigNewton_small.bmp	Hersheykisses.bmp	41	20	0	i	3	0	708.88	41.00	20.00	
BM2_158	0	1	1	41	200	PringlesRed.bmp	Ghiradelli_milk_Almonds.bmp	12	14	1	i	1	1	720.28	12.00	14.00	
BM2_158	0	1	1	42	204	FigNewton_small.bmp	MilkyWay.bmp	41	23	0	i	3	0	1020.59	41.00	23.00	
BM2_158	0	1	1	43	208	PayDay.bmp	Oreos.bmp	44	21	0	i	4	0	652.57	44.00	21.00	
BM2_158	0	1	1	44	212	SourSkittles.bmp	Riprolls.bmp	10	15	0	i	1	0	796.01	10.00	15.00	
BM2_158	0	1	1	45	218	MrGoodbar.bmp	CheesyDoritos.bmp	22	40	1	u	4	0	814.22	22.00	40.00	
BM2_158	0	1	1	46	224	Skittles.bmp	Keeblerfudgestripes.bmp	45	16	0	i	3	0	748.29	45.00	16.00	
BM2_158	0	1	1	47	229	Hersheykisses.bmp	Laysclassic.bmp	20	42	1	u	3	0	674.35	20.00	42.00	
BM2_158	0	1	1	48	236	Hersheykisses.bmp	Butterfinger.bmp	20	38	1	u	3	0	779.48	20.00	38.00	
BM2_158	0	1	1	49	240	Funyuns_small.bmp	Lollipopred.bmp	53	52	1	u	2	0	1436.68	53.00	52.00	
BM2_158	0	1	1	50	250	Cheezits.bmp	MrGoodbar.bmp	39	22	0	u	4	1	1021.00	39.00	22.00	
BM2_158	0	1	1	51	260	Laffytaffyred_one.bmp	Lollipopred.bmp	49	52	1	i	2	1	770.27	49.00	52.00	
BM2_158	0	1	1	52	264	Dots_one.bmp	Granolabar.bmp	50	47	1	i	2	1	822.63	50.00	47.00	
BM2_158	0	1	1	53	271	Whatchamacallit.bmp	FigNewton_small.bmp	19	41	1	u	3	0	644.43	19.00	41.00	
BM2_158	0	1	1	54	275	FigNewton_small.bmp	Keeblerfudgestripes.bmp	41	16	0	i	3	0	978.76	41.00	16.00	
BM2_158	0	1	1	55	279	Toberlorone.bmp	Cheezits.bmp	17	39	1	u	4	0	631.10	17.00	39.00	
BM2_158	0	1	1	56	283	Cheetos.bmp	Oreos.bmp	43	21	0	i	4	0	618.76	43.00	21.00	
BM2_158	0	1	1	57	286	Riprolls.bmp	Ghiradelli_milk_Almonds.bmp	15	14	1	u	1	0	605.12	15.00	14.00	
BM2_158	0	1	1	58	289	PopTartsStrawberry.bmp	Funyuns_small.bmp	48	53	0	i	2	0	780.34	48.00	53.00	
BM2_158	0	1	1	59	293	Laffytaffyred_one.bmp	PopTartsStrawberry.bmp	49	48	1	i	2	1	864.02	49.00	48.00	
BM2_158	0	1	1	60	296	ChipsAhoy_small.bmp	CheesyDoritos.bmp	18	40	1	u	4	0	1061.40	18.00	40.00	
BM2_158	0	1	1	61	299	Jollyranchergreen.bmp	Slimjim.bmp	8	13	1	u	1	0	869.04	8.00	13.00	
BM2_158	0	1	1	62	306	MilkyWay.bmp	Butterfinger.bmp	23	38	1	u	3	0	914.68	23.00	38.00	
BM2_158	0	1	1	63	311	MrGoodbar.bmp	PayDay.bmp	22	44	1	u	4	0	1021.96	22.00	44.00	
BM2_158	0	1	1	64	317	Laysclassic.bmp	MilkyWay.bmp	42	23	0	i	3	0	596.55	42.00	23.00	
BM2_158	0	1	2	65	342	ChipsAhoy_small.bmp	PayDay.bmp	18	44	1	u	4	0	907.08	18.00	44.00	
BM2_158	0	1	2	66	346	Riprolls.bmp	Snickers.bmp	15	9	1	u	1	0	906.55	15.00	9.00	
BM2_158	0	1	2	67	349	MrGoodbar.bmp	Cheetos.bmp	22	43	1	u	4	0	898.56	22.00	43.00	
BM2_158	0	1	2	68	352	Chocolate_mm.bmp	Slimjim.bmp	11	13	1	u	1	0	648.30	11.00	13.00	
BM2_158	0	1	2	69	355	Skittles.bmp	Whatchamacallit.bmp	45	19	0	i	3	0	573.75	45.00	19.00	
BM2_158	0	1	2	70	363	CheesyDoritos.bmp	Toberlorone.bmp	40	17	0	i	4	0	579.16	40.00	17.00	
BM2_158	0	1	2	71	366	Oreos.bmp	Cheezits.bmp	21	39	1	i	4	1	1161.93	21.00	39.00	
BM2_158	0	1	2	72	374	Riprolls.bmp	Slimjim.bmp	15	13	1	u	1	0	1057.97	15.00	13.00	
BM2_158	0	1	2	73	377	CheesyDoritos.bmp	Oreos.bmp	40	21	0	i	4	0	699.23	40.00	21.00	
BM2_158	0	1	2	74	386	ChipsAhoy_small.bmp	Cheetos.bmp	18	43	1	u	4	0	965.64	18.00	43.00	
BM2_158	0	1	2	75	389	Keeblerfudgestripes.bmp	Laysclassic.bmp	16	42	1	u	3	0	866.47	16.00	42.00	
BM2_158	0	1	2	76	397	Cheetos.bmp	Toberlorone.bmp	43	17	0	i	4	0	665.84	43.00	17.00	
BM2_158	0	1	2	77	402	Lollipopred.bmp	Dots_one.bmp	52	50	0	u	2	1	709.13	52.00	50.00	
BM2_158	0	1	2	78	416	PopTartsStrawberry.bmp	Dots_one.bmp	48	50	0	u	2	1	934.02	48.00	50.00	
BM2_158	0	1	2	79	419	Lollipopred.bmp	FlamingCheetos.bmp	52	46	0	u	2	1	763.46	52.00	46.00	
BM2_158	0	1	2	80	423	Skittles.bmp	MilkyWay.bmp	45	23	0	i	3	0	602.66	45.00	23.00	
BM2_158	0	1	2	81	427	Funyuns_small.bmp	Granolabar.bmp	53	47	1	u	2	0	866.77	53.00	47.00	
BM2_158	0	1	2	82	431	Toberlorone.bmp	PayDay.bmp	17	44	1	u	4	0	678.51	17.00	44.00	
BM2_158	0	1	2	83	435	Granolabar.bmp	Laffytaffyred_one.bmp	47	49	0	u	2	1	938.82	47.00	49.00	
BM2_158	0	1	2	84	441	Cheezits.bmp	ChipsAhoy_small.bmp	39	18	0	u	4	1	1050.90	39.00	18.00	
BM2_158	0	1	2	85	445	FlamingCheetos.bmp	PopTartsStrawberry.bmp	46	48	1	i	2	1	896.09	46.00	48.00	
BM2_158	0	1	2	86	454	PayDay.bmp	Oreos.bmp	44	21	0	i	4	0	683.43	44.00	21.00	
BM2_158	0	1	2	87	462	Chocolate_mm.bmp	SourSkittles.bmp	11	10	1	u	1	0	878.42	11.00	10.00	
BM2_158	0	1	2	88	466	CheesyDoritos.bmp	MrGoodbar.bmp	40	22	0	i	4	0	1186.68	40.00	22.00	
BM2_158	0	1	2	89	469	Butterfinger.bmp	Keeblerfudgestripes.bmp	38	16	0	i	3	0	842.83	38.00	16.00	
BM2_158	0	1	2	90	473	Whatchamacallit.bmp	Laysclassic.bmp	19	42	1	u	3	0	826.64	19.00	42.00	
BM2_158	0	1	2	91	476	FlamingCheetos.bmp	Almondjoy.bmp	46	51	1	u	2	0	719.94	46.00	51.00	
BM2_158	0	1	2	92	480	PringlesRed.bmp	SourSkittles.bmp	12	10	1	i	1	1	796.37	12.00	10.00	
BM2_158	0	1	2	93	483	MrGoodbar.bmp	Cheezits.bmp	22	39	1	u	4	0	1201.13	22.00	39.00	
BM2_158	0	1	2	94	489	Funyuns_small.bmp	Almondjoy.bmp	53	51	1	u	2	0	1066.51	53.00	51.00	
BM2_158	0	1	2	95	492	Butterfinger.bmp	Whatchamacallit.bmp	38	19	0	i	3	0	703.42	38.00	19.00	
BM2_158	0	1	2	96	496	Skittles.bmp	Hersheykisses.bmp	45	20	0	i	3	0	723.78	45.00	20.00	
BM2_158	0	1	2	97	501	Hersheykisses.bmp	FigNewton_small.bmp	20	41	1	u	3	0	682.71	20.00	41.00	
BM2_158	0	1	2	98	504	FigNewton_small.bmp	MilkyWay.bmp	41	23	0	i	3	0	594.71	41.00	23.00	
BM2_158	0	1	2	99	507	Keeblerfudgestripes.bmp	Skittles.bmp	16	45	1	u	3	0	695.92	16.00	45.00	
BM2_158	0	1	2	100	510	Almondjoy.bmp	Laffytaffyred_one.bmp	51	49	0	u	2	1	957.36	51.00	49.00	
BM2_158	0	1	2	101	513	Slimjim.bmp	PringlesRed.bmp	13	12	0	i	1	0	770.12	13.00	12.00	
BM2_158	0	1	2	102	517	FlamingCheetos.bmp	Granolabar.bmp	46	47	1	i	2	1	843.32	46.00	47.00	
BM2_158	0	1	2	103	522	SourSkittles.bmp	Jollyranchergreen.bmp	10	8	0	i	1	0	824.36	10.00	8.00	
BM2_158	0	1	2	104	526	Almondjoy.bmp	Dots_one.bmp	51	50	0	u	2	1	740.78	51.00	50.00	
BM2_158	0	1	2	105	530	Snickers.bmp	PringlesRed.bmp	9	12	0	i	1	0	784.46	9.00	12.00	
BM2_158	0	1	2	106	534	Laysclassic.bmp	Hersheykisses.bmp	42	20	0	i	3	0	522.97	42.00	20.00	
BM2_158	0	1	2	107	540	Cheezits.bmp	Toberlorone.bmp	39	17	0	i	4	0	653.67	39.00	17.00	
BM2_158	0	1	2	108	546	Hersheykisses.bmp	Butterfinger.bmp	20	38	1	u	3	0	578.94	20.00	38.00	
BM2_158	0	1	2	109	551	Whatchamacallit.bmp	FigNewton_small.bmp	19	41	1	u	3	0	578.48	19.00	41.00	
BM2_158	0	1	2	110	558	Chocolate_mm.bmp	Snickers.bmp	11	9	1	u	1	0	907.56	11.00	9.00	
BM2_158	0	1	2	111	562	Lollipopred.bmp	Funyuns_small.bmp	52	53	0	i	2	0	866.96	52.00	53.00	
BM2_158	0	1	2	112	572	Chocolate_mm.bmp	Ghiradelli_milk_Almonds.bmp	11	14	1	u	1	0	1141.19	11.00	14.00	
BM2_158	0	1	2	113	582	FigNewton_small.bmp	Keeblerfudgestripes.bmp	41	16	0	i	3	0	706.40	41.00	16.00	
BM2_158	0	1	2	114	586	Jollyranchergreen.bmp	Ghiradelli_milk_Almonds.bmp	8	14	1	i	1	1	982.08	8.00	14.00	
BM2_158	0	1	2	115	593	Jollyranchergreen.bmp	Snickers.bmp	8	9	1	x	1	999	999000.00	8.00	9.00	
BM2_158	0	1	2	116	597	PringlesRed.bmp	Ghiradelli_milk_Almonds.bmp	12	14	1	i	1	1	642.84	12.00	14.00	
BM2_158	0	1	2	117	601	Butterfinger.bmp	MilkyWay.bmp	38	23	0	i	3	0	662.58	38.00	23.00	
BM2_158	0	1	2	118	605	Oreos.bmp	Cheetos.bmp	21	43	1	u	4	0	682.94	21.00	43.00	
BM2_158	0	1	2	119	608	SourSkittles.bmp	Riprolls.bmp	10	15	0	i	1	0	731.26	10.00	15.00	
BM2_158	0	1	2	120	611	ChipsAhoy_small.bmp	CheesyDoritos.bmp	18	40	1	u	4	0	794.97	18.00	40.00	
BM2_158	0	1	2	121	615	Laffytaffyred_one.bmp	Lollipopred.bmp	49	52	1	i	2	1	944.15	49.00	52.00	
BM2_158	0	1	2	122	618	MilkyWay.bmp	Laysclassic.bmp	23	42	1	u	3	0	717.59	23.00	42.00	
BM2_158	0	1	2	123	621	PayDay.bmp	MrGoodbar.bmp	44	22	0	i	4	0	738.30	44.00	22.00	
BM2_158	0	1	2	124	628	Ghiradelli_milk_Almonds.bmp	Riprolls.bmp	14	15	0	i	1	0	754.57	14.00	15.00	
BM2_158	0	1	2	125	633	Granolabar.bmp	Dots_one.bmp	47	50	0	u	2	1	813.35	47.00	50.00	
BM2_158	0	1	2	126	639	PopTartsStrawberry.bmp	Funyuns_small.bmp	48	53	0	i	2	0	1098.83	48.00	53.00	
BM2_158	0	1	2	127	642	PopTartsStrawberry.bmp	Laffytaffyred_one.bmp	48	49	0	u	2	1	962.82	48.00	49.00	
BM2_158	0	1	2	128	646	Jollyranchergreen.bmp	Slimjim.bmp	8	13	1	u	1	0	856.06	8.00	13.00	
BM2_159	0	2	1	1	0	Dots_one.bmp	Milkduds.bmp	18	39	1	i	3	1	821.33	18.00	39.00	
BM2_159	0	2	1	2	10	Fritos.bmp	PeanutMMs.bmp	19	42	1	i	4	1	771.89	19.00	42.00	
BM2_159	0	2	1	3	13	Cheezits.bmp	Twinkie.bmp	52	50	1	u	2	0	897.34	52.00	50.00	
BM2_159	0	2	1	4	16	Riprolls.bmp	Reeses.bmp	13	8	1	u	1	0	822.09	13.00	8.00	
BM2_159	0	2	1	5	20	PayDay.bmp	Lollipopred.bmp	20	38	1	u	4	0	838.92	20.00	38.00	
BM2_159	0	2	1	6	24	Toberlorone.bmp	KitKat_small.bmp	11	14	0	u	1	1	797.46	11.00	14.00	
BM2_159	0	2	1	7	28	Slimjim.bmp	Toberlorone.bmp	10	11	1	i	1	1	641.14	10.00	11.00	
BM2_159	0	2	1	8	32	Slimjim.bmp	Twix.bmp	10	12	1	u	1	0	1013.44	10.00	12.00	
BM2_159	0	2	1	9	38	PeanutMMs.bmp	SourSkittles.bmp	42	23	0	i	4	0	1087.02	42.00	23.00	
